data_status,synthetic,n_runs_assumed,simulation_seed,scenario,platform_scenario,treatment,run_id,metric,simulated_value,unit
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,9,input_p99_ms,64.38,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,9,controller_cpu_pct,0.7256,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,peak_pss_mb,258.73,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,allocation_rate_mb_s,35.481,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,gc_p99_ms,27.15,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,fault_rate_s,127.046,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,input_p99_ms,67.029,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,10,controller_cpu_pct,0.6495,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,peak_pss_mb,244.839,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,allocation_rate_mb_s,36.598,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,gc_p99_ms,26.322,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,fault_rate_s,124.211,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,input_p99_ms,65.381,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,11,controller_cpu_pct,0.7441,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,peak_pss_mb,244.926,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,allocation_rate_mb_s,32.435,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,gc_p99_ms,27.367,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,fault_rate_s,125.611,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,input_p99_ms,61.157,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,12,controller_cpu_pct,0.6124,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,peak_pss_mb,254.863,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,allocation_rate_mb_s,32.977,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,gc_p99_ms,25.082,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,fault_rate_s,132.298,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,input_p99_ms,64.985,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,13,controller_cpu_pct,0.7637,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,peak_pss_mb,245.078,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,allocation_rate_mb_s,35.236,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,gc_p99_ms,25.262,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,fault_rate_s,120.761,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,input_p99_ms,64.275,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,14,controller_cpu_pct,0.722,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,peak_pss_mb,261.37,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,allocation_rate_mb_s,35.76,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,gc_p99_ms,26.265,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,fault_rate_s,123.246,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,input_p99_ms,65.799,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,15,controller_cpu_pct,0.7674,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,peak_pss_mb,248.543,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,allocation_rate_mb_s,32.97,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,gc_p99_ms,25.704,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,fault_rate_s,112.137,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,input_p99_ms,63.72,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,16,controller_cpu_pct,0.8061,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,peak_pss_mb,254.508,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,allocation_rate_mb_s,35.459,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,gc_p99_ms,26.618,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,fault_rate_s,131.082,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,input_p99_ms,66.024,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,17,controller_cpu_pct,0.7442,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,peak_pss_mb,258.554,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,allocation_rate_mb_s,36.624,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,gc_p99_ms,27.308,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,fault_rate_s,123.752,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,input_p99_ms,65.579,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,18,controller_cpu_pct,0.7123,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,peak_pss_mb,243.204,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,allocation_rate_mb_s,35.511,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,gc_p99_ms,24.795,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,fault_rate_s,128.019,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,input_p99_ms,63.34,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,19,controller_cpu_pct,0.766,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,peak_pss_mb,239.076,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,allocation_rate_mb_s,36.684,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,gc_p99_ms,24.645,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,fault_rate_s,120.673,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,input_p99_ms,68.941,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,20,controller_cpu_pct,0.6898,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,peak_pss_mb,246.112,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,allocation_rate_mb_s,35.836,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,gc_p99_ms,25.89,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,fault_rate_s,113.805,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,input_p99_ms,63.384,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,21,controller_cpu_pct,0.6165,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,peak_pss_mb,250.767,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,allocation_rate_mb_s,33.495,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,gc_p99_ms,23.839,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,fault_rate_s,107.343,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,input_p99_ms,65.188,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,22,controller_cpu_pct,0.6679,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,peak_pss_mb,241.554,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,allocation_rate_mb_s,33.83,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,gc_p99_ms,27.76,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,fault_rate_s,127.701,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,input_p99_ms,60.377,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,23,controller_cpu_pct,0.7289,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,peak_pss_mb,251.816,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,allocation_rate_mb_s,33.267,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,gc_p99_ms,27.604,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,fault_rate_s,122.891,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,input_p99_ms,69.084,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,24,controller_cpu_pct,0.6849,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,peak_pss_mb,243.525,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,allocation_rate_mb_s,32.811,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,gc_p99_ms,27.642,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,fault_rate_s,135.458,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,input_p99_ms,72.502,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,25,controller_cpu_pct,0.7085,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,peak_pss_mb,247.862,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,allocation_rate_mb_s,36.286,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,gc_p99_ms,25.747,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,fault_rate_s,130.372,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,input_p99_ms,58.793,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,26,controller_cpu_pct,0.6369,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,peak_pss_mb,250.908,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,allocation_rate_mb_s,31.951,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,gc_p99_ms,23.965,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,fault_rate_s,131.482,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,input_p99_ms,70.613,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,27,controller_cpu_pct,0.6807,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,peak_pss_mb,247.169,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,allocation_rate_mb_s,33.598,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,gc_p99_ms,25.187,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,fault_rate_s,124.335,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,input_p99_ms,59.734,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,28,controller_cpu_pct,0.7049,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,peak_pss_mb,245.926,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,allocation_rate_mb_s,33.895,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,gc_p99_ms,26.414,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,fault_rate_s,114.704,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,input_p99_ms,63.436,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,29,controller_cpu_pct,0.6476,percent
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,peak_pss_mb,233.215,MiB
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,allocation_rate_mb_s,35.45,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,gc_p99_ms,25.443,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,fault_rate_s,134.137,faults/s
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,input_p99_ms,66.681,ms
measured,false,30,20250902,planning_hypothesis,ARM64-scenario,EWMA-GIR,30,controller_cpu_pct,0.7522,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,peak_pss_mb,180.216,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,allocation_rate_mb_s,29.351,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,gc_p99_ms,32.552,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,fault_rate_s,99.18,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,input_p99_ms,83.94,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,1,controller_cpu_pct,1.0789,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,peak_pss_mb,185.401,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,allocation_rate_mb_s,27.85,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,gc_p99_ms,27.187,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,fault_rate_s,102.315,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,input_p99_ms,81.024,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,2,controller_cpu_pct,1.1731,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,peak_pss_mb,186.766,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,allocation_rate_mb_s,29.708,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,gc_p99_ms,33.362,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,fault_rate_s,86.938,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,input_p99_ms,78.894,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,3,controller_cpu_pct,1.0931,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,peak_pss_mb,185.77,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,allocation_rate_mb_s,28.819,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,gc_p99_ms,30.847,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,fault_rate_s,98.938,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,input_p99_ms,83.086,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,4,controller_cpu_pct,1.1072,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,peak_pss_mb,178.204,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,allocation_rate_mb_s,29.682,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,gc_p99_ms,32.993,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,fault_rate_s,105.482,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,input_p99_ms,80.182,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,5,controller_cpu_pct,1.1708,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,peak_pss_mb,179.51,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,allocation_rate_mb_s,29.754,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,gc_p99_ms,33.127,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,fault_rate_s,80.902,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,input_p99_ms,77.102,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,6,controller_cpu_pct,1.1942,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,peak_pss_mb,177.701,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,allocation_rate_mb_s,28.255,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,gc_p99_ms,29.171,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,fault_rate_s,105.143,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,input_p99_ms,69.163,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,7,controller_cpu_pct,1.2792,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,peak_pss_mb,185.501,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,allocation_rate_mb_s,28.121,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,gc_p99_ms,31.315,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,fault_rate_s,93.001,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,input_p99_ms,79.263,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,8,controller_cpu_pct,0.9911,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,peak_pss_mb,182.623,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,allocation_rate_mb_s,30.465,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,gc_p99_ms,32.392,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,fault_rate_s,90.643,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,input_p99_ms,80.565,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,9,controller_cpu_pct,1.2222,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,peak_pss_mb,180.639,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,allocation_rate_mb_s,30.437,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,gc_p99_ms,31.534,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,fault_rate_s,104.03,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,input_p99_ms,75.354,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,10,controller_cpu_pct,1.255,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,peak_pss_mb,181.382,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,allocation_rate_mb_s,30.551,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,gc_p99_ms,30.671,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,fault_rate_s,97.077,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,input_p99_ms,82.567,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,11,controller_cpu_pct,1.0376,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,peak_pss_mb,183.266,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,allocation_rate_mb_s,29.487,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,gc_p99_ms,30.51,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,fault_rate_s,103.404,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,input_p99_ms,82.772,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,12,controller_cpu_pct,1.005,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,peak_pss_mb,179.566,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,allocation_rate_mb_s,28.273,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,gc_p99_ms,30.46,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,fault_rate_s,95.422,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,input_p99_ms,82.698,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,13,controller_cpu_pct,0.9843,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,peak_pss_mb,190.035,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,allocation_rate_mb_s,28.128,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,gc_p99_ms,34.917,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,fault_rate_s,89.176,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,input_p99_ms,81.515,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,14,controller_cpu_pct,0.9909,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,peak_pss_mb,184.11,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,allocation_rate_mb_s,27.421,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,gc_p99_ms,32.512,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,fault_rate_s,101.709,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,input_p99_ms,81.607,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,15,controller_cpu_pct,1.0854,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,peak_pss_mb,177.844,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,allocation_rate_mb_s,27.966,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,gc_p99_ms,28.715,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,fault_rate_s,115.964,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,input_p99_ms,84.828,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,16,controller_cpu_pct,0.9856,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,peak_pss_mb,184.954,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,allocation_rate_mb_s,28.558,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,gc_p99_ms,32.841,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,fault_rate_s,95.844,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,input_p99_ms,79.543,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,17,controller_cpu_pct,1.0103,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,peak_pss_mb,178.704,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,allocation_rate_mb_s,29.745,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,gc_p99_ms,29.952,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,fault_rate_s,95.697,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,input_p99_ms,86.785,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,18,controller_cpu_pct,1.1539,percent
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,peak_pss_mb,177.068,MiB
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,allocation_rate_mb_s,29.406,MiB/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,gc_p99_ms,28.772,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,fault_rate_s,93.099,faults/s
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,input_p99_ms,82.769,ms
measured,false,30,20250902,planning_hypothesis,ARM32-scenario,Ridge-GIR,19,controller_cpu_pct,1.3548,percent
